year,team_id,market,name,id,full_name,first_name,last_name,position,primary_position,sr_id,games_played,games_started,minutes,field_goals_made,field_goals_att,field_goals_pct,two_points_made,two_points_att,two_points_pct,three_points_made,three_points_att,three_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,assists_turnover_ratio,steals,blocks,personal_fouls,tech_fouls,points,flagrant_fouls,ejections,foulouts,true_shooting_att,true_shooting_pct,efficiency,points_off_turnovers,points_in_paint,points_in_paint_made,points_in_paint_att,points_in_paint_pct,effective_fg_pct,double_doubles,triple_doubles,fouls_drawn,offensive_fouls,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,coach_ejections,second_chance_pct,second_chance_pts,second_chance_att,second_chance_made,minus,plus,coach_tech_fouls,off_rebounds,def_rebounds,name_suffix,combined,2K_ratings,Salary,height,weight,experience,birthdate,rookie_year,SalaryCap,All_Nba,All_Nba_team,team_changes,age
2020,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles,Lakers,a2c6a907-282f-4172-9d60-42d03987da0e,Dennis Schroder,Dennis,Schroder,G,PG,sr:player:607388,61,61,32.1,5.44,12.46,0.4370000000000001,4.28,8.98,0.47600000000000003,1.16,3.48,0.335,1.21,3.38,3.98,0.848,30,181,3.46,5.8,2.67,2.15,1.15,0.21,2.61,5,15.4,0.0,1.0,1.0,14.21,0.5429999999999999,15.7,1.87,6.16,3.08,6.49,0.475,0.484,6,0,3.7,0.2,1.15,1.05,0.44,0.42200000000000004,0.0,0.47700000000000004,1.1,0.72,0.34,4414.0,4498.0,0.0,0.49,2.97,,Dennis Schroder2020,,,75.0,172.0,7.0,1993-09-15,2013.0,"$109,140,000",,,2,27.0
2020,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles,Lakers,b0b79700-15f3-4981-8d81-73534bbdd0ab,Talen Horton-Tucker,Talen,Horton-Tucker,G,SG,sr:player:1493507,65,4,20.1,3.45,7.52,0.45799999999999996,2.88,5.51,0.522,0.57,2.02,0.282,0.51,1.54,1.98,0.775,25,144,2.6,2.8,1.62,1.72,0.97,0.32,1.95,0,9.0,0.03,0.0,0.0,8.4,0.536,9.54,1.66,5.38,2.69,4.95,0.5429999999999999,0.496,4,0,1.69,0.25,1.18,0.78,0.49,0.627,0.0,0.4,0.58,0.54,0.22,2876.0,2889.0,0.0,0.38,2.22,,Talen Horton-Tucker2020,76.0,"$1,517,981",76.0,234.0,1.0,2000-11-25,2019.0,"$109,140,000",,,0,19.0
2020,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Indiana,Pacers,877eb456-2827-475f-b858-2bc00480e24f,Aaron Holiday,Aaron,Holiday,G,PG,sr:player:1159900,66,8,17.8,2.58,6.61,0.39,1.56,3.85,0.406,1.02,2.76,0.368,0.48,1.03,1.26,0.8190000000000001,15,74,1.35,1.9,1.0,1.86,0.7,0.2,1.42,1,7.2,0.02,0.0,0.0,7.16,0.503,6.05,1.15,2.58,1.29,3.24,0.397,0.467,1,0,1.12,0.06,1.33,0.95,0.44,0.46,0.0,0.324,0.48,0.52,0.17,2816.0,2819.0,0.0,0.23,1.12,,Aaron Holiday2020,73.0,"$2,345,640",72.0,185.0,2.0,1996-09-30,,"$109,140,000",,,0,24.0
2020,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Indiana,Pacers,81d7fe31-e22b-4c3b-9086-be80db176068,Cassius Stanley,Cassius,Stanley,G,SG,sr:player:1797214,24,0,3.9,0.54,1.79,0.302,0.42,1.25,0.33299999999999996,0.13,0.54,0.231,0.38,0.29,0.38,0.778,8,12,0.83,0.0,0.04,1.0,0.04,0.08,0.58,0,1.5,0.0,0.0,0.0,1.96,0.38299999999999995,1.13,0.08,0.83,0.42,1.25,0.33299999999999996,0.337,0,0,0.25,0.0,0.58,0.38,0.21,0.556,0.0,0.25,0.21,0.33,0.08,177.0,195.0,0.0,0.33,0.5,,Cassius Stanley2020,,"$470,690",77.0,190.0,0.0,1999-08-18,,"$109,140,000",,,0,21.0
2020,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Indiana,Pacers,7a3749f6-b03a-49eb-9e1d-07b897bd0b2d,JaKarr Sampson,JaKarr,Sampson,F,SF,sr:player:607744,29,4,10.9,1.93,3.9,0.496,1.83,3.38,0.541,0.1,0.52,0.2,0.24,0.66,1.0,0.655,27,50,2.66,0.1,0.52,0.27,0.07,0.48,1.79,1,4.6,0.03,1.0,2.0,4.34,0.5329999999999999,5.14,0.55,3.38,1.69,3.21,0.527,0.509,0,0,0.83,0.03,0.38,0.41,0.17,0.41700000000000004,0.0,0.48100000000000004,1.1,0.93,0.45,750.0,754.0,0.0,0.93,1.72,,JaKarr Sampson2020,,"$1,882,867",79.0,214.0,5.0,1993-03-20,,"$109,140,000",,,3,27.0
2020,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Indiana,Pacers,66156be8-6202-40bd-bdc2-014a46bee28f,Doug McDermott,Doug,McDermott,F,SF,sr:player:607618,66,29,24.5,5.36,10.08,0.532,3.68,5.74,0.6409999999999999,1.68,4.33,0.38799999999999996,0.74,1.21,1.48,0.816,60,161,3.35,1.3,0.8,1.6,0.3,0.09,1.77,2,13.6,0.02,0.0,1.0,10.73,0.635,12.86,2.03,7.15,3.58,5.5,0.65,0.616,0,0,1.14,0.12,1.86,1.11,0.73,0.6579999999999999,0.0,0.637,2.14,1.38,0.88,3920.0,3872.0,0.0,0.91,2.44,,Doug McDermott2020,76.0,"$7,333,333",79.0,225.0,6.0,1992-01-03,,"$109,140,000",,,2,28.0
2020,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Indiana,Pacers,36c27a5d-c5bd-4e81-83b6-c77457103855,Oshae Brissett,Oshae,Brissett,F-G,SF,sr:player:1930078,21,16,24.7,3.48,7.19,0.483,1.9,3.48,0.5479999999999999,1.57,3.71,0.423,0.29,2.38,3.1,0.769,29,86,5.48,0.9,0.48,1.8,0.9,0.95,1.52,0,10.9,0.0,0.0,0.0,8.55,0.638,14.19,1.9,3.81,1.9,3.38,0.563,0.593,5,0,2.24,0.05,2.1,1.33,0.76,0.5710000000000001,0.0,0.52,1.57,1.19,0.62,1291.0,1350.0,0.0,1.38,4.1,,Oshae Brissett2020,76.0,"$1,255,493",80.0,210.0,1.0,1998-06-20,,"$109,140,000",,,1,22.0
2020,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Indiana,Pacers,323f9ef8-ecdd-41a7-859e-dd3db48ba913,Myles Turner,Myles,Turner,C-F,C,sr:player:852046,47,47,31.0,4.38,9.19,0.47700000000000004,2.91,4.81,0.606,1.47,4.38,0.335,0.36,2.36,3.02,0.782,63,243,6.51,1.0,1.43,0.72,0.85,3.38,3.51,2,12.6,0.04,0.0,4.0,10.52,0.599,17.47,1.87,5.62,2.81,4.45,0.632,0.557,7,0,2.4,0.4,0.91,0.49,0.28,0.565,0.0,0.604,1.53,1.02,0.62,3303.0,3328.0,0.0,1.34,5.17,,Myles Turner2020,79.0,"$18,000,000",83.0,250.0,5.0,1996-03-24,,"$109,140,000",,,0,24.0
2020,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Indiana,Pacers,2ec7092d-e988-4576-ab8b-e3197448fa5d,T.J. Warren,T.J.,Warren,F,SF,sr:player:607880,4,4,29.3,6.75,12.75,0.529,6.75,11.0,0.614,0.0,1.75,0.0,0.5,2.0,2.5,0.8,2,12,3.5,1.3,1.0,1.25,0.5,0.0,4.0,0,15.5,0.0,0.0,1.0,13.85,0.56,13.25,2.0,10.5,5.25,6.75,0.778,0.529,0,0,3.0,0.25,4.75,2.25,2.25,1.0,0.0,1.0,1.0,0.5,0.5,275.0,276.0,0.0,0.5,3.0,,T.J. Warren2020,,,80.0,220.0,6.0,1993-09-05,,"$109,140,000",,,1,27.0
2020,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Cleveland,Cavaliers,d8570bcf-9513-47d6-8f21-2f86625e58df,Cedi Osman,Cedi,Osman,F,SF,sr:player:852042,59,26,25.6,3.71,9.93,0.374,2.03,4.44,0.45799999999999996,1.68,5.49,0.306,0.56,1.29,1.61,0.8,38,163,3.41,2.9,1.36,2.18,0.9,0.15,2.02,3,10.4,0.0,0.0,0.0,10.64,0.488,9.9,2.17,3.69,1.85,4.03,0.45799999999999996,0.45799999999999996,2,0,1.64,0.05,1.69,1.15,0.64,0.5589999999999999,0.0,0.33899999999999997,0.92,1.05,0.36,3549.0,3226.0,0.0,0.64,2.76,,Cedi Osman2020,72.0,"$8,840,580",79.0,230.0,3.0,1995-04-08,,"$109,140,000",,,0,25.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,e558bede-02a3-4e10-993b-39033809c82a,Furkan Korkmaz,Furkan,Korkmaz,G-F,SG,sr:player:926170,55,11,19.3,3.09,7.71,0.401,1.25,2.82,0.445,1.84,4.89,0.375,0.2,1.09,1.49,0.732,17,96,2.05,1.5,0.84,1.78,0.89,0.16,1.16,0,9.1,0.0,0.0,0.0,8.37,0.544,7.85,1.67,1.96,0.98,1.91,0.514,0.52,0,0,1.27,0.02,1.35,0.71,0.47,0.667,0.0,0.46799999999999997,1.16,0.85,0.4,2331.0,2473.0,0.0,0.31,1.75,,Furkan Korkmaz2020,75.0,"$1,762,796",79.0,202.0,3.0,1997-07-24,,"$109,140,000",,,0,23.0
2020,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Cleveland,Cavaliers,d13849d9-a696-44af-84a1-3196132c3ecd,Isaac Okoro,Isaac,Okoro,F-G,SG,sr:player:1882742,67,67,32.4,3.51,8.34,0.42,2.58,5.15,0.501,0.93,3.19,0.29,0.79,1.7,2.34,0.726,68,138,3.07,1.9,1.28,1.49,0.93,0.36,2.76,0,9.6,0.0,0.0,2.0,9.37,0.514,9.15,1.28,5.07,2.54,4.82,0.526,0.47600000000000003,1,0,1.88,0.12,1.81,0.96,0.64,0.672,0.0,0.41200000000000003,1.12,1.01,0.42,5042.0,4635.0,0.0,1.01,2.06,,Isaac Okoro2020,74.0,"$6,400,920",77.0,225.0,0.0,2001-01-26,,"$109,140,000",,,0,19.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,047d0b63-4142-46e9-8f04-a61622ae2375,Seth Curry,Seth,Curry,G,SG,sr:player:607326,57,57,28.7,4.53,9.68,0.467,2.32,4.77,0.485,2.21,4.91,0.45,0.28,1.21,1.35,0.8959999999999999,10,126,2.39,2.7,1.14,2.38,0.77,0.14,1.68,2,12.5,0.0,0.0,0.0,10.28,0.607,12.05,1.67,2.14,1.07,2.23,0.48,0.5820000000000001,0,0,1.12,0.14,1.61,0.96,0.6,0.618,0.0,0.514,0.95,0.65,0.33,3630.0,3949.0,0.0,0.18,2.21,,Seth Curry2020,77.0,"$7,834,449",74.0,185.0,6.0,1990-08-23,,"$109,140,000",,,5,30.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,e3c8bfbe-086f-4bbf-be9b-38accc5d5037,Mike Scott,Mike,Scott,F,PF,sr:player:608270,51,12,16.7,1.49,4.14,0.36,0.45,1.1,0.41100000000000003,1.04,3.04,0.342,0.16,0.16,0.24,0.667,11,109,2.35,0.8,0.37,2.11,0.47,0.27,1.41,0,4.2,0.0,0.0,0.0,4.24,0.4920000000000001,4.96,0.31,0.75,0.37,0.78,0.475,0.486,0,0,0.39,0.06,0.51,0.24,0.16,0.667,0.0,0.33299999999999996,0.24,0.29,0.1,1917.0,1911.0,0.0,0.22,2.14,,Mike Scott2020,,"$5,005,350",79.0,237.0,8.0,1988-07-16,,"$109,140,000",,,2,32.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,c7c7c72b-7cee-409a-b2b5-256d173ac305,Paul Reed,Paul,Reed,F,PF,sr:player:1317962,26,0,6.8,1.62,3.0,0.5379999999999999,1.62,2.77,0.583,0.0,0.23,0.0,0.42,0.15,0.31,0.5,30,31,2.35,0.5,0.46,1.0,0.38,0.5,1.12,1,3.4,0.0,0.0,0.0,3.14,0.54,5.08,0.85,2.92,1.46,2.42,0.603,0.5379999999999999,1,0,0.27,0.04,0.15,0.19,0.08,0.4,0.0,0.5,0.77,0.77,0.38,366.0,402.0,0.0,1.15,1.19,,Paul Reed2020,72.0,"$609,128",81.0,210.0,0.0,1999-06-14,,"$109,140,000",,,0,21.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,bf9ad0fd-0cb8-4360-8970-5f1b5cf3fa8d,Joel Embiid,Joel,Embiid,C-F,C,sr:player:607528,51,51,31.1,9.04,17.63,0.513,7.9,14.61,0.541,1.14,3.02,0.377,0.88,9.24,10.75,0.8590000000000001,113,426,10.57,2.8,3.12,0.91,0.98,1.35,2.41,5,28.5,0.06,0.0,0.0,22.36,0.636,30.98,3.86,10.31,5.16,9.02,0.5720000000000001,0.545,31,0,7.35,0.43,1.88,0.8,0.61,0.7559999999999999,0.0,0.621,3.67,1.71,1.06,3518.0,3923.0,0.0,2.22,8.35,,Joel Embiid2020,95.0,"$29,542,010",84.0,280.0,4.0,1994-03-16,,"$109,140,000",True,2.0,0,26.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,ae8df356-5e57-43e7-be4d-5ec7663312bd,Dwight Howard,Dwight,Howard,C-F,C,sr:player:607836,69,6,17.3,2.58,4.39,0.5870000000000001,2.51,4.1,0.611,0.07,0.29,0.25,0.36,1.75,3.04,0.5760000000000001,190,390,8.41,0.9,1.62,0.54,0.43,0.9,2.9,16,7.0,0.06,2.0,1.0,5.73,0.61,12.88,0.88,4.81,2.41,3.9,0.617,0.596,12,0,2.81,0.72,0.23,0.12,0.09,0.75,0.0,0.545,2.74,1.78,0.97,2682.0,2616.0,0.0,2.75,5.65,,Dwight Howard2020,78.0,"$2,564,753",82.0,265.0,16.0,1985-12-08,,"$109,140,000",,,5,34.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,8b43c272-c16b-40c7-a4d5-7bbcefeb1816,Matisse Thybulle,Matisse,Thybulle,G-F,SG,sr:player:1167898,65,8,20.0,1.57,3.74,0.42,0.91,1.54,0.59,0.66,2.2,0.301,0.05,0.12,0.28,0.444,30,94,1.91,1.0,0.49,1.97,1.62,1.09,1.95,1,3.9,0.0,0.0,0.0,3.86,0.508,6.69,0.91,1.78,0.89,1.49,0.598,0.508,0,0,0.42,0.05,0.97,0.55,0.43,0.778,0.0,0.636,0.57,0.34,0.22,2899.0,2995.0,0.0,0.46,1.45,,Matisse Thybulle2020,75.0,"$2,711,280",77.0,201.0,1.0,1997-03-04,,"$109,140,000",,,0,23.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,847ab791-26a2-439e-9c66-0c4a77a93b82,Rayjon Tucker,Rayjon,Tucker,G,SG,sr:player:1862032,14,0,4.9,0.64,1.29,0.5,0.5,0.79,0.636,0.14,0.5,0.28600000000000003,0.21,1.0,1.36,0.737,1,10,0.79,0.4,0.29,1.5,0.14,0.0,0.57,0,2.4,0.0,0.0,0.0,1.88,0.645,2.5,0.43,1.0,0.5,0.71,0.7,0.556,0,0,1.14,0.0,0.29,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0,159.0,147.0,0.0,0.07,0.71,,Rayjon Tucker2020,,"$693,755",75.0,209.0,1.0,1997-09-24,,"$109,140,000",,,1,23.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,82f09975-6a8d-42e4-b42c-a52b9349ed50,Tobias Harris,Tobias,Harris,F,PF,sr:player:608250,62,62,32.5,7.63,14.9,0.512,6.31,11.55,0.546,1.32,3.35,0.39399999999999996,1.02,2.94,3.29,0.892,62,357,6.76,3.5,1.73,2.06,0.89,0.82,1.92,4,19.5,0.0,0.0,0.0,16.35,0.597,22.18,2.76,10.19,5.1,8.82,0.578,0.556,11,0,2.11,0.26,2.84,1.61,1.16,0.72,0.0,0.506,1.73,1.34,0.68,4462.0,4784.0,0.0,1.0,5.76,,Tobias Harris2020,85.0,"$34,358,850",80.0,226.0,9.0,1992-07-15,,"$109,140,000",,,2,28.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,75fc46eb-71d8-4d1a-984f-3747ccd7a4c9,Tyrese Maxey,Tyrese,Maxey,G,SG,sr:player:1889616,61,8,15.3,3.25,7.03,0.462,2.74,5.34,0.512,0.51,1.69,0.301,0.41,1.0,1.15,0.871,11,93,1.7,2.0,0.67,2.93,0.43,0.21,1.3,0,8.0,0.0,0.0,1.0,7.54,0.531,7.7,1.46,4.16,2.08,3.89,0.536,0.498,0,0,0.97,0.03,1.41,0.74,0.57,0.778,0.0,0.593,0.59,0.44,0.26,2141.0,2089.0,0.0,0.18,1.52,,Tyrese Maxey2020,76.0,"$2,478,840",74.0,200.0,0.0,2000-11-04,,"$109,140,000",,,0,19.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,5722e429-752c-41f7-9b75-e3fc712f14f1,Shake Milton,Shake,Milton,G-F,SG,sr:player:1495351,63,4,23.2,4.76,10.59,0.45,3.63,7.37,0.494,1.13,3.22,0.35,0.76,2.32,2.79,0.83,33,115,2.35,3.1,1.63,1.87,0.62,0.29,2.06,5,13.0,0.0,0.0,0.0,11.82,0.5489999999999999,11.35,1.97,5.3,2.65,5.25,0.505,0.503,0,0,2.4,0.16,1.27,0.63,0.38,0.6,0.0,0.452,1.25,0.98,0.44,3243.0,3374.0,0.0,0.52,1.83,,Shake Milton2020,76.0,"$1,701,593",77.0,205.0,2.0,1996-09-26,,"$109,140,000",,,0,24.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,478e5e20-5d59-402f-a901-b8e78f3e9508,Danny Green,Danny,Green,G,SG,sr:player:607862,69,69,28.0,3.25,7.88,0.41200000000000003,0.71,1.62,0.43799999999999994,2.54,6.26,0.405,0.17,0.45,0.58,0.775,55,205,3.77,1.7,0.97,1.76,1.33,0.81,1.81,2,9.5,0.0,0.0,1.0,8.14,0.5820000000000001,11.36,2.03,0.99,0.49,1.16,0.425,0.573,1,0,0.62,0.1,2.09,1.29,0.72,0.562,0.0,0.33299999999999996,0.65,0.74,0.25,4373.0,4685.0,0.0,0.8,2.97,,Danny Green2020,77.0,"$15,365,853",78.0,215.0,11.0,1987-06-22,,"$109,140,000",,,2,33.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,42cec9df-74a3-4342-81c0-5d6e66dbdcb8,Dakota Mathias,Dakota,Mathias,G,SG,sr:player:1163662,8,2,15.4,2.38,6.0,0.396,1.38,2.75,0.5,1.0,3.25,0.308,0.0,0.25,0.75,0.33299999999999996,1,6,0.88,1.6,0.13,13.0,0.13,0.38,0.88,0,6.0,0.0,0.0,0.0,6.33,0.474,4.75,0.88,0.5,0.25,0.5,0.5,0.479,0,0,0.63,0.0,0.38,0.25,0.13,0.5,0.0,1.0,0.88,0.38,0.38,287.0,256.0,0.0,0.13,0.75,,Dakota Mathias2020,,"$86,132",76.0,200.0,0.0,1995-07-11,,"$109,140,000",,,0,25.0
2020,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia,76ers,36d083a5-49ca-42f1-80b7-b78275a8abd9,Isaiah Joe,Isaiah,Joe,G,SG,sr:player:1592124,41,1,9.3,1.17,3.24,0.361,0.22,0.66,0.33299999999999996,0.95,2.59,0.368,0.05,0.44,0.59,0.75,6,30,0.88,0.5,0.27,1.82,0.29,0.1,0.83,0,3.7,0.0,0.0,0.0,3.5,0.5329999999999999,3.0,0.59,0.1,0.05,0.24,0.2,0.508,0,0,0.78,0.02,0.27,0.22,0.07,0.33299999999999996,0.0,0.4,0.34,0.24,0.1,870.0,872.0,0.0,0.15,0.73,,Isaiah Joe2020,71.0,"$898,310",76.0,165.0,0.0,1999-07-02,,"$109,140,000",,,0,21.0
2020,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Indiana,Pacers,0c977083-fdde-45f1-9406-60aef2a78846,Goga Bitadze,Goga,Bitadze,C-F,C,sr:player:1497623,45,3,12.5,1.84,4.31,0.428,1.4,2.56,0.5479999999999999,0.44,1.76,0.253,0.33,1.0,1.36,0.738,60,90,3.33,0.8,0.38,2.18,0.2,1.33,2.09,1,5.1,0.0,0.0,1.0,4.91,0.523,7.62,0.73,2.53,1.27,2.33,0.5429999999999999,0.479,0,0,1.18,0.11,0.51,0.38,0.18,0.47100000000000003,0.0,0.578,1.4,1.0,0.58,1350.0,1331.0,0.0,1.33,2.0,,Goga Bitadze2020,74.0,"$2,957,520",83.0,250.0,1.0,1999-07-20,,"$109,140,000",,,0,21.0
2020,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Boston,Celtics,c20dfb58-5622-405e-90b1-92b79ee97461,Robert Williams III,Robert,Williams,C-F,C,sr:player:1433761,52,13,18.9,3.58,4.96,0.721,3.58,4.92,0.727,0.0,0.04,0.0,0.15,0.87,1.4,0.616,133,225,6.88,1.8,1.0,1.81,0.83,1.75,2.02,1,8.0,0.0,0.0,1.0,5.58,0.7190000000000001,16.37,1.31,6.85,3.42,4.48,0.764,0.721,4,0,1.1,0.17,0.73,0.37,0.31,0.8420000000000001,0.0,0.69,2.27,1.37,0.94,2298.0,2306.0,0.0,2.56,4.33,III,Robert Williams III2020,,,80.0,237.0,2.0,1997-10-17,,"$109,140,000",,,0,22.0
2020,583ed157-fb46-11e1-82cb-f4ce4684ea4c,Orlando,Magic,776679a3-c1d8-4463-99b1-61024008a3ed,Jonathan Isaac,Jonathan,Isaac,F,PF,sr:player:1141192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Jonathan Isaac2020,80.0,"$7,362,565",83.0,230.0,3.0,1997-10-03,2017.0,"$109,140,000",,,0,23.0
2020,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,Toronto,Raptors,8c090758-6baa-468d-82fd-d47e17d5091b,Kyle Lowry,Kyle,Lowry,G,PG,sr:player:608172,46,46,34.8,5.65,12.96,0.436,2.8,5.76,0.48700000000000004,2.85,7.2,0.396,0.54,3.04,3.48,0.875,35,212,5.37,7.3,2.74,2.68,0.98,0.3,3.11,8,17.2,0.07,3.0,0.0,14.49,0.593,20.72,2.48,4.22,2.11,3.96,0.5329999999999999,0.546,9,2,4.26,0.33,2.85,2.09,1.04,0.5,0.0,0.514,1.22,0.8,0.41,3818.0,3812.0,0.0,0.76,4.61,,Kyle Lowry2020,83.0,"$30,500,000",72.0,196.0,14.0,1986-03-25,,"$109,140,000",,,0,34.0
2020,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Phoenix,Suns,2fe5b749-7bd4-4dbc-acfb-6d675f541e37,Cameron Johnson,Cameron,Johnson,F,PF,sr:player:1770162,60,11,24.0,3.38,8.05,0.42,1.43,2.47,0.581,1.95,5.58,0.349,0.28,0.83,0.98,0.847,33,166,3.32,1.4,0.67,2.15,0.62,0.27,1.42,0,9.6,0.0,0.0,0.0,8.48,0.563,9.7,1.37,2.33,1.17,1.83,0.636,0.541,0,0,1.15,0.05,1.55,1.0,0.58,0.583,0.0,0.465,0.95,0.72,0.33,3148.0,3319.0,0.0,0.55,2.77,,Cameron Johnson2020,77.0,"$4,235,160",80.0,210.0,1.0,1996-03-03,,"$109,140,000",,,0,24.0
2020,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Phoenix,Suns,83cc5b28-36a7-43ba-ba20-8347bd1de583,Mikal Bridges,Mikal,Bridges,F,SF,sr:player:1176834,72,72,32.6,5.04,9.29,0.5429999999999999,3.18,4.92,0.647,1.86,4.38,0.425,0.33,1.53,1.82,0.84,76,233,4.29,2.1,0.79,2.67,1.06,0.88,1.61,0,13.5,0.0,0.0,0.0,10.09,0.667,16.47,2.89,5.83,2.92,4.39,0.665,0.643,2,0,1.6,0.04,2.94,1.69,1.25,0.738,0.0,0.667,1.78,1.0,0.67,5302.0,5639.0,0.0,1.06,3.24,,Mikal Bridges2020,82.0,"$4,359,000",78.0,209.0,2.0,1996-08-30,,"$109,140,000",,,0,24.0
2020,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Phoenix,Suns,7ca4beac-bbd6-454f-b820-4e8442a3e1e5,Deandre Ayton,Deandre,Ayton,C,C,sr:player:1296680,69,69,30.7,6.23,9.96,0.626,6.17,9.67,0.639,0.06,0.29,0.2,0.67,1.93,2.51,0.769,228,499,10.54,1.4,1.49,0.96,0.59,1.17,2.84,0,14.4,0.0,0.0,2.0,11.06,0.653,22.39,1.91,11.19,5.59,8.22,0.6809999999999999,0.629,33,0,2.36,0.36,0.78,0.39,0.35,0.889,0.0,0.644,3.09,2.12,1.36,4786.0,5060.0,0.0,3.3,7.23,,Deandre Ayton2020,86.0,"$10,018,200",83.0,250.0,2.0,1998-07-23,,"$109,140,000",,,0,22.0
2020,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Phoenix,Suns,79cd9581-3aaa-484c-a8b1-a349cdc5c34c,Jevon Carter,Jevon,Carter,G,PG,sr:player:1497645,60,1,12.0,1.57,3.72,0.42200000000000004,0.63,1.2,0.528,0.93,2.52,0.371,0.12,0.07,0.12,0.5710000000000001,16,76,1.53,1.2,0.27,4.44,0.48,0.15,0.93,1,4.1,0.0,0.0,0.0,3.77,0.5479999999999999,5.02,0.6,0.67,0.33,0.6,0.556,0.547,1,0,0.27,0.02,0.53,0.52,0.22,0.419,0.0,0.42100000000000004,0.72,0.63,0.27,1612.0,1644.0,0.0,0.27,1.27,,Jevon Carter2020,73.0,"$3,925,000",73.0,200.0,2.0,1995-09-14,,"$109,140,000",,,1,25.0
2020,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Phoenix,Suns,689cb3b0-a7cc-45b5-860d-007597029c8c,Jalen Smith,Jalen,Smith,F-C,PF,sr:player:1491980,27,1,5.8,0.81,1.85,0.44,0.67,1.22,0.545,0.15,0.63,0.235,0.04,0.19,0.26,0.7140000000000001,7,30,1.37,0.1,0.26,0.57,0.04,0.15,0.59,1,2.0,0.04,0.0,0.0,1.97,0.499,2.3,0.07,1.26,0.63,1.07,0.586,0.48,1,0,0.3,0.07,0.15,0.07,0.07,1.0,0.0,0.7140000000000001,0.37,0.26,0.19,373.0,357.0,0.0,0.26,1.11,,Jalen Smith2020,71.0,"$4,245,720",82.0,215.0,0.0,2000-03-16,,"$109,140,000",,,0,20.0
2020,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Phoenix,Suns,5a854508-5f41-4009-8986-a162224c511d,E'Twaun Moore,E'Twaun,Moore,G,SG,sr:player:610980,27,1,14.4,2.04,4.48,0.455,1.63,3.19,0.512,0.41,1.3,0.314,0.41,0.44,0.52,0.857,14,31,1.67,1.5,0.85,1.74,0.56,0.19,1.19,0,4.9,0.0,0.0,0.0,4.71,0.523,5.44,0.78,2.74,1.37,2.67,0.514,0.5,0,0,0.56,0.15,0.15,0.3,0.07,0.25,0.0,0.467,0.52,0.56,0.26,884.0,891.0,0.0,0.52,1.15,,E'Twaun Moore2020,,"$2,331,593",75.0,190.0,9.0,1989-02-25,,"$109,140,000",,,3,31.0
